"","Overall"
"X.410",0.0730752883551232
"X.411",0.0843036132705412
"X.412",0.0934478722274269
"X.413",0.101937571582339
"X.414",0.0781708627671528
"X.415",0.0720544662851438
"X.416",0.0949349509498216
"X.417",0.0939066437858415
"X.418",0.109367201981647
"X.419",0.0836384102108128
"X.420",0.143368844542063
"X.421",0.0850154482129645
"X.422",0.139104029175028
"X.423",0.104755986323079
"X.424",0.0997694707302858
"X.425",0.0999796437907491
"X.426",0.101643046237493
"X.427",0.0806710357446239
"X.428",0.0963772439733109
"X.429",0.086550027278567
"X.430",0.0940239974934853
"X.431",0.0870477938400676
"X.432",0.0700471471174886
"X.433",0.0879606360501677
"X.434",0.0807538661439696
"X.435",0.124718459425788
"X.436",0.0911767082227875
"X.437",0.0942299821817587
"X.438",0.111278450001313
"X.439",0.091333603720475
"X.440",0.0770388961026594
"X.441",0.0837920009924463
"X.442",0.0909998037470186
"X.443",0.100781128351497
"X.444",0.08091633010285
"X.445",0.154366750770379
"X.446",0.07887481989257
"X.447",0.0880680843649813
"X.448",0.0887247042383178
"X.449",0.083566444579269
"X.450",0.0964929010734232
"X.451",0.173612934620156
"X.452",0.0801811565361968
"X.453",0.0921939067386172
"X.454",0.105612387492092
"X.455",0.0891147203838818
"X.456",0.0961162755664605
"X.457",0.0959501239620234
"X.458",0.0998651168833971
"X.459",0.0815176783405628
"X.460",0.0822263703133789
"X.461",0.090627424545672
"X.462",0.122415655246608
"X.463",0.0927620987649007
"X.464",0.0924250816034615
"X.465",0.0972045758751251
"X.466",0.0829879079050667
"X.467",0.0884577453011143
"X.468",0.0820736005089312
"X.469",0.0874010011528686
"X.470",0.0945463631532348
"X.471",0.112427812030112
"X.472",0.0866293393257555
"X.473",0.102727809034638
"X.474",0.10646961124286
"X.475",0.0957407716346715
"X.476",0.0953523499770327
"X.477",0.108167729364934
"X.478",0.100724831616068
"X.479",0.104168342654433
"X.480",0.12294972999295
"X.481",0.088292290650257
"X.482",0.0788136868177431
"X.483",0.101868882817079
"X.484",0.080154825633001
"X.485",0.0812922995600505
"X.486",0.101744682012726
"X.487",0.122720292330076
"X.488",0.0947548416120223
"X.489",0.117856765082064
"X.490",0.0901839519379119
"X.491",0.0971551372103215
"X.492",0.114096454839716
"X.493",0.114887268147336
"X.494",0.103686807857196
"X.495",0.106754847109736
"X.496",0.0653192042643922
"X.497",0.0912670877654325
"X.498",0.0965386383335086
"X.499",0.100198382375689
"X.500",0.115325635975055
"X.501",0.116170050125983
"X.502",0.0850537642868747
"X.503",0.076609229007585
"X.504",0.100951466680044
"X.505",0.128326056902951
"X.506",0.0826905903090432
"X.507",0.084791053861684
"X.508",0.106387650688018
"X.509",0.0938611632653066
"X.510",0.0867199401377271
"X.511",0.107877017636014
"X.512",0.113100174964278
"X.513",0.0915665823731721
"X.514",0.145092577592944
"X.515",0.0844431657004727
"X.516",0.0831741388366774
"X.517",0.104761431353624
"X.518",0.0820606394038744
"X.519",0.0931652400810728
"X.520",0.0915930539689939
"X.521",0.0919647845314325
"X.522",0.10271626117241
"X.523",0.0901283260693075
"X.524",0.0914777064273886
"X.525",0.0773784731712402
"X.526",0.0834895033123534
"X.527",0.1082239146842
"X.528",0.0962690620256571
"X.529",0.105051816113096
"X.530",0.124620345654046
"X.531",0.142694271220177
"X.532",0.0896698338412486
"X.533",0.0852727292207187
"X.534",0.109943924697466
"X.535",0.11372552222142
"X.536",0.089501240570735
"X.537",0.112684200781156
"X.538",0.0951523143060145
"X.539",0.101626517072686
"X.540",0.0748914129351124
"X.541",0.103584804530969
"X.542",0.131481736765497
"X.543",0.135171018559505
"X.544",0.106185800637049
"X.545",0.120318107578786
"X.546",0.151370297074012
"X.547",0.103862275562765
"X.548",0.0928516910166872
"X.549",0.0889344121014487
"X.550",0.0807979635566137
"X.551",0.0978465729591001
"X.552",0.0981954850229701
"X.553",0.101733402965341
"X.554",0.0853002276592376
"X.555",0.126015421425368
"X.556",0.0997869039789704
"X.557",0.0942457451596576
"X.558",0.0813993129950189
"X.559",0.135964211720666
"X.560",0.0914153914084524
"X.561",0.0905922726121509
"X.562",0.0765889480451472
"X.563",0.100170477834937
"X.564",0.0854845227158534
"X.565",0.136948421161733
"X.566",0.120738102645609
"X.567",0.0903469101635995
"X.568",0.133211392946578
"X.569",0.0989307511362593
"X.570",0.100226333934381
"X.571",0.0853242196174335
"X.572",0.109027104865626
"X.573",0.0842057046729173
"X.574",0.087139631451933
"X.575",0.0848561348920892
"X.576",0.0907731803296359
"X.577",0.0785455758188399
"X.578",0.0948354229386551
"X.579",0.0911830397984782
"X.580",0.135467875663411
"X.581",0.0948193780242404
"X.582",0.106883768028443
"X.583",0.103777259344716
"X.584",0.104984240433572
"X.585",0.0944049992662388
"X.586",0.111059833736811
"X.587",0.0896022278293382
"X.588",0.117243017641484
"X.589",0.100108799751722
"X.590",0.159232406639467
"X.591",0.089180222669103
"X.592",0.111570065361032
"X.593",0.125014058945893
"X.594",0.0856254222193943
"X.595",0.0743378542450697
"X.596",0.0875752034951475
"X.597",0.099086828312378
"X.598",0.0805744118457485
"X.599",0.11556854604819
"X.600",0.0876548715773763
"X.601",0.0933740254348455
"X.602",0.0846567499225234
"X.603",0.133939355412592
"X.604",0.107330337948525
"X.605",0.0981054081794619
"X.606",0.0930171908074085
"X.607",0.113751276206605
"X.608",0.0883156289718738
"X.609",0.0896447459267807
"X.610",0.0980038880039444
"X.611",0.0863838091501513
"X.612",0.083017536250492
"X.613",0.0971435052410279
"X.614",0.109009201780052
"X.615",0.0779421587696002
"X.616",0.0995931883254511
"X.617",0.087468107087466
"X.618",0.0934113853083486
"X.619",0.11270056821218
"X.620",0.107321697947452
"X.621",0.0944867736217851
"X.622",0.0879534566981951
"X.623",0.143181179505311
"X.624",0.115386308303489
"X.625",0.0976279004794162
"X.626",0.122593224133202
"X.627",0.0967217207730001
"X.628",0.10016130363639
"X.629",0.143061101506629
"X.630",0.081919286978564
"X.631",0.124936714122291
"X.632",0.0821267612058594
"X.633",0.0875917366463607
"X.634",0.0882445878700639
"X.635",0.0961559547588078
"X.636",0.104546286925979
"X.637",0.0891412934387887
"X.638",0.0721440213401706
"X.639",0.149378648614774
"X.640",0.0992674517434913
"X.641",0.0883849672485112
"X.642",0.079906608054587
"X.643",0.112415747011775
"X.644",0.0965068454040484
"X.645",0.0927108632297511
"X.646",0.109796229964305
"X.647",0.0941752594623342
"X.648",0.101111380849152
"X.649",0.0964492675705817
"X.650",0.0764740753784576
"X.651",0.111571443425447
"X.652",0.0770771655631716
"X.653",0.0985559204211044
"X.654",0.113629243595933
"X.655",0.093127724390948
"X.656",0.128515406872772
"X.657",0.0994349917730522
"X.658",0.0849652881977936
"X.659",0.0911593239249333
"X.660",0.112986720884635
"X.661",0.0817506976701532
"X.662",0.0887618140103776
"X.663",0.0780385209132586
"X.664",0.0918884453922681
"X.665",0.114476602680319
"X.666",0.0940862695157854
"X.667",0.084507306468446
"X.668",0.101406056254128
"X.669",0.0878380167980778
"X.670",0.0932907691206342
"X.671",0.0812301149022586
"X.672",0.0816841857061914
"X.673",0.144272184136819
"X.674",0.0736907039494778
"X.675",0.14640113363853
"X.676",0.115916399950719
"X.677",0.137155808575755
"X.678",0.0855100824083969
"X.679",0.104466675931872
"X.680",0.0893421200268907
"X.681",0.072081724228072
"X.682",0.0921322855715876
"X.683",0.0887739830012442
"X.684",0.0798181806367315
"X.685",0.0808207097661287
"X.686",0.0855472343446812
"X.687",0.0899881465274282
"X.688",0.0820618418814675
"X.689",0.089868848468555
"X.690",0.0882905546932446
"X.691",0.0923287263411142
"X.692",0.0799061902700243
"X.693",0.100927124984005
"X.694",0.0870101100533122
"X.695",0.0951561950173087
"X.696",0.0992402394309705
"X.697",0.0886483156353613
"X.698",0.0901054234963909
"X.699",0.0850354981299221
"X.700",0.0920486762727156
"X.701",0.104802631343635
"X.702",0.100847430325725
"X.703",0.107375422245863
"X.704",0.0908074788782456
"X.705",0.0925398561340248
"X.706",0.0872487524341487
"X.707",0.103524483126755
"X.708",0.0912305624529793
"X.709",0.119060556596232
"X.710",0.110099145275968
"X.711",0.101415091887299
"X.712",0.095159034179345
"X.713",0.0818961475053203
"X.714",0.0923793260817396
"X.715",0.213509082957093
"X.716",0.0869786748457741
"X.717",0.114400969427998
"X.718",0.0954083256867203
"X.719",0.0806292133194345
"X.720",0.0902286564852156
"X.721",0.0868537762563446
"X.722",0.0947592881826544
"X.723",0.0761139913391419
"X.724",0.141337880033457
"X.725",0.115045279675561
"X.726",0.0968081134068711
"X.727",0.110050844697667
"X.728",0.154521860342631
"X.729",0.100460990008293
"X.730",0.0991622033268595
"X.731",0.0905901176522505
"X.732",0.100655046550287
"X.733",0.0864761981911892
"X.734",0.0866025321007137
"X.735",0.115163481986189
"X.736",0.0779242190059813
"X.737",0.124557841210068
"X.738",0.106732242124028
"X.739",0.100217153352041
"X.740",0.127445959674813
"X.741",0.0930884625466313
"X.742",0.085063501345403
"X.743",0.0700786386550273
"X.744",0.0799943733078449
"X.745",0.10494943790119
"X.746",0.0831312158649363
"X.747",0.149000758974553
"X.748",0.0919647307526036
"X.749",0.0854200051233892
"X.750",0.0868488930306138
"X.751",0.0845587473283517
"X.752",0.081900008456114
"X.753",0.0881315478145402
"X.754",0.119069218127379
"X.755",0.107905109330762
"X.756",0.110931679548667
"X.757",0.0960884882540095
"X.758",0.107483776153723
"X.759",0.0838082132425531
"X.760",0.0953362461836318
"X.761",0.0955892599391247
"X.762",0.0887802868438173
"X.763",0.083523387505973
"X.764",0.15967098889483
"X.765",0.0853140118813362
"X.766",0.0826484625516898
"X.767",0.0894861550275323
"X.768",0.108855077671986
"X.769",0.124513560643162
"X.770",0.0842218798142815
"X.771",0.104030457178137
"X.772",0.0915774591695757
"X.773",0.0914218386394549
"X.774",0.106303787605094
"X.775",0.0856055325123529
"X.776",0.0846013799706174
"X.777",0.0815949752220863
"X.778",0.10345654178703
"X.779",0.105550879096191
"X.780",0.101344970074656
"X.781",0.106067234662871
"X.782",0.107691876444248
"X.783",0.095649485652827
"X.784",0.0875200416136779
"X.785",0.119107713973437
"X.786",0.0773572572761463
"X.787",0.087336014109058
"X.788",0.104151580371989
"X.789",0.246082883556216
"X.790",0.099315152521422
"X.791",0.109510078589518
"X.792",0.105209590099506
"X.793",0.0847918439743644
"X.794",0.0846096690308709
"X.795",0.138914198848278
"X.796",0.0864916612954975
"X.797",0.097402093604506
"X.798",0.0659214625876325
"X.799",0.100742451696691
"X.800",0.0953183110896036
"X.801",0.0836871467740132
"X.802",0.0748415696392426
"X.803",0.102999059783138
"X.804",0.0863742504279514
"X.805",0.0868315081508507
"X.806",0.0909441162692232
"X.807",0.0964336280579839
"X.808",0.107123370088162
"X.809",0.110267211445152
"X.810",0.115730943253887
"X.811",0.116620407965389
"X.812",0.0803296897897585
"X.813",0.109935173164463
"X.814",0.128260026563861
"X.815",0.0846313842143631
"X.816",0.0799684870571115
"X.817",0.102714311439961
"X.818",0.0967560255341942
"X.819",0.0961175120788144
"X.820",0.0982589051405902
"X.821",0.0706503878987374
"X.822",0.0902333567241047
"X.823",0.0868110723917822
"X.824",0.0749327624666829
"X.825",0.116318029111806
"X.826",0.116558747358646
"X.827",0.0877986588894563
"X.828",0.092340003186695
"X.829",0.0952399231943941
"X.830",0.0885633807843087
"X.831",0.0944996530671123
"X.832",0.0854989714478327
"X.833",0.152585908742174
"X.834",0.104017666483142
"X.835",0.0821783984087983
"X.836",0.123257503151048
"X.837",0.150821257696244
"X.838",0.0894152431296144
"X.839",0.0950918694279939
"X.840",0.0907983580148149
"X.841",0.10550619934222
"X.842",0.0993929999459197
"X.843",0.106357418564263
"X.844",0.146131134832178
"X.845",0.188976301656873
"X.846",0.0856023616034195
"X.847",0.0902738926330728
"X.848",0.101444273785467
"X.849",0.117751940984731
"X.850",0.0957274558083153
"X.851",0.108574351075321
"X.852",0.100310792300214
"X.853",0.109295139121269
"X.854",0.0918525611310211
"X.855",0.0941455672074705
"X.856",0.0803108299806535
"X.857",0.12383331580379
"X.858",0.0977550997479886
"X.859",0.100915781785519
"X.860",0.0857420658305682
"X.861",0.0896139177461578
"X.862",0.116354155432879
"X.863",0.113081016514525
"X.864",0.0840762609339463
"X.865",0.0829717223268888
"X.866",0.0899314388101966
"X.867",0.0848542660916897
"X.868",0.0809602687754659
"X.869",0.0947878748433388
"X.870",0.105061215625668
"X.871",0.0805976686126074
"X.872",0.102862715663439
"X.873",0.110158477672101
"X.874",0.111578958409672
"X.875",0.0792840123137858
"X.876",0.106836934517975
"X.877",0.116745228442867
"X.878",0.141631801274488
"X.879",0.0871989851078854
"X.880",0.102946131356067
"X.881",0.122878836101882
"X.882",0.106574533671153
"X.883",0.0799499075870531
"X.884",0.0878025386974756
"X.885",0.0799121714801837
"X.886",0.0883542785135203
"X.887",0.0936706000591957
"X.888",0.0772865737074239
"X.889",0.132739144162617
"X.890",0.110005266988111
"X.891",0.093612485291121
"X.892",0.0986719512940088
"X.893",0.0935487114595349
"X.894",0.0997378982076839
"X.895",0.0812162191799127
"X.896",0.0889776567722039
"X.897",0.0881516603012225
"X.898",0.0891114418446024
"X.899",0.108304013838349
"X.900",0.0809213587441316
"X.901",0.0887669282644619
"X.902",0.0849059681854511
"X.903",0.0832576474947941
"X.904",0.0842908890838041
"X.905",0.099798404828203
"X.906",0.118701572275672
"X.907",0.0995626441391609
"X.908",0.0857697022916447
"X.909",0.118221374879767
"X.910",0.0913693044238476
"X.911",0.087468745696018
"X.912",0.101260214252879
"X.913",0.0892461722194622
"X.914",0.13297645882567
"X.915",0.124679933350936
"X.916",0.0976319045650729
"X.917",0.0815917303252999
"X.918",0.0910082784681367
"X.919",0.119255586883264
"X.920",0.080905469654245
"X.921",0.0778109972193991
"X.922",0.117547668006973
"X.923",0.0995265236549166
"X.924",0.0884795773987793
"X.925",0.0972000235602044
"X.926",0.121356496382098
"X.927",0.0872573820372689
"X.928",0.115637497101428
"X.929",0.0909788808330659
"X.930",0.0993884212609771
"X.931",0.10677114833719
"X.932",0.114000083451402
"X.933",0.093051693487229
"X.934",0.101295915923826
"X.935",0.085014307640454
"X.936",0.0917909835134776
"X.937",0.103656791462779
"X.938",0.119158290205149
"X.939",0.0866534947982746
"X.940",0.125556284922786
"X.941",0.0882261671450926
"X.942",0.126374660292266
"X.943",0.0895546847550579
"X.944",0.0955167097465961
"X.945",0.103252576059505
"X.946",0.10938334607129
"X.947",0.107901989879474
"X.948",0.103891980558021
"X.949",0.120220658041532
"X.950",0.0727210250211421
"X.951",0.0926379836359694
"X.952",0.100985346725945
"X.953",0.0966973678602477
"X.954",0.0833450197239409
"X.955",0.09558480940573
"X.956",0.0963177457304871
"X.957",0.110035576687136
"X.958",0.125703907195285
"X.959",0.116845118890591
"X.960",0.0933035733821634
"X.961",0.129998167615339
"X.962",0.115975980080851
"X.963",0.0992973487573769
"X.964",0.0930172774599677
"X.965",0.149353661097163
"X.966",0.0963956961006555
"X.967",0.0729657987672317
"X.968",0.102497075040391
"X.969",0.0927486346216727
"X.970",0.0955789060910074
"X.971",0.0885701182260009
"X.972",0.128357016957194
"X.973",0.0746272476873453
"X.974",0.0817350607720087
"X.975",0.086274059995111
"X.976",0.0917739113455282
"X.977",0.186679151875368
"X.978",0.080560008660327
"X.979",0.120923204299518
"X.980",0.116120131572405
"X.981",0.104033363412025
"X.982",0.0904233580823981
"X.983",0.0859447801567727
"X.984",0.101532090397351
"X.985",0.0837397238710195
"X.986",0.124215801267804
"X.987",0.0943813453099705
"X.988",0.106596365632083
"X.989",0.0822388070213123
"X.990",0.0993801149305678
"X.991",0.0929826912770159
"X.992",0.0956714897308096
"X.993",0.0917185908436993
"X.994",0.11147221743322
"X.995",0.102037954091772
"X.996",0.0864091673216507
"X.997",0.0912012194647568
"X.998",0.0817081066639966
"X.999",0.0937670084945319
