"","Overall"
"X.780",0.10962989360001
"X.781",0.0893309186869568
"X.782",0.087665562282109
"X.783",0.0890847613880856
"X.784",0.0994608667802754
"X.785",0.107451995077636
"X.786",0.114098280436268
"X.787",0.085739834736218
"X.788",0.108405414892791
"X.789",0.134580522503475
"X.790",0.0742276796874735
"X.791",0.116684373571273
"X.792",0.0904573475804508
"X.793",0.0957626479375551
"X.794",0.0855934613825099
"X.795",0.108803748871464
"X.796",0.0807576514024656
"X.797",0.0991271909199516
"X.798",0.0806442977277147
"X.799",0.0978192138930281
"X.800",0.112682533893585
"X.801",0.0742190993022763
"X.802",0.104611943734466
"X.803",0.104064206374682
"X.804",0.105671511617244
"X.805",0.130183567968588
"X.806",0.0923108420005135
"X.807",0.0902320762124076
"X.808",0.0873376790477181
"X.809",0.125591527917413
"X.810",0.113706986834494
"X.811",0.115976701059977
"X.812",0.11150609367699
"X.813",0.0851498276409534
"X.814",0.1030728817231
"X.815",0.0907368622227888
"X.816",0.0892160318932201
"X.817",0.0878033611583899
"X.818",0.0645680767361015
"X.819",0.105317671556432
"X.820",0.109654424824962
"X.821",0.0820914843396015
"X.822",0.0998220088861404
"X.823",0.104607614266872
"X.824",0.105940743317845
"X.825",0.11472947565111
"X.826",0.084842062101637
"X.827",0.0887032386612864
"X.828",0.111098873506832
"X.829",0.0802081077177314
"X.830",0.087591922021706
"X.831",0.0761366380660911
"X.832",0.103379049340173
"X.833",0.0917313882358684
"X.834",0.070922698753745
"X.835",0.0883531069206795
"X.836",0.109656277652324
"X.837",0.113745292505307
"X.838",0.0646507281123651
"X.839",0.104247915506359
"X.840",0.129253874388852
"X.841",0.108707090515673
"X.842",0.108155184683139
"X.843",0.114338710723503
"X.844",0.0980951442416579
"X.845",0.0972644478403251
"X.846",0.0761953685125787
"X.847",0.0873382209777264
"X.848",0.0842623845324875
"X.849",0.140917393927241
"X.850",0.101242895102021
"X.851",0.120715853827533
"X.852",0.120369793579032
"X.853",0.0872260655454931
"X.854",0.106429627579668
"X.855",0.108043416760965
"X.856",0.0819181510539562
"X.857",0.0758492728478562
"X.858",0.0880070115796428
"X.859",0.111340253626586
"X.860",0.0862435698052498
"X.861",0.104332454746134
"X.862",0.129151986472782
"X.863",0.098313801121779
"X.864",0.0928438724159449
"X.865",0.0969720395065745
"X.866",0.073103609474755
"X.867",0.157813610916367
"X.868",0.108110182665391
"X.869",0.120168537429641
"X.870",0.115898337729349
"X.871",0.111339692085754
"X.872",0.105411200666341
"X.873",0.110711543103567
"X.874",0.0900441762482016
"X.875",0.111194636465945
"X.876",0.114758556074022
"X.877",0.110327491329516
"X.878",0.0715702303980987
"X.879",0.0750688566228825
"X.880",0.120253261732198
"X.881",0.121939569092717
"X.882",0.0869671885913538
"X.883",0.109757611245885
"X.884",0.126383059013596
"X.885",0.0847678762176297
"X.886",0.110829082334229
"X.887",0.0950878691855
"X.888",0.0869237051244266
"X.889",0.0819810539911078
"X.890",0.103205734882021
"X.891",0.11734834308911
"X.892",0.0908488595789341
"X.893",0.110143860232753
"X.894",0.0783769031093569
"X.895",0.131038917015708
"X.896",0.127719322051255
"X.897",0.0773323958800598
"X.898",0.133314177488106
"X.899",0.0947364203187063
"X.900",0.092491207054449
"X.901",0.104636716917296
"X.902",0.122411344127464
"X.903",0.0986558222148472
"X.904",0.0727160000246041
"X.905",0.0829212375625466
"X.906",0.105106372489396
"X.907",0.0964123285207307
"X.908",0.104808356383246
"X.909",0.110177075457116
"X.910",0.0725621571507078
"X.911",0.087770583524065
"X.912",0.0865232091907188
"X.913",0.0720969913524839
"X.914",0.0848855386451308
"X.915",0.0955053573166628
"X.916",0.0775451222922133
"X.917",0.11256153010816
"X.918",0.0821741045039639
"X.919",0.091713369394821
"X.920",0.101420517798694
"X.921",0.0836290650135507
"X.922",0.123917732957532
"X.923",0.102426325468334
"X.924",0.0777259445162361
"X.925",0.105057973202907
"X.926",0.079590465359559
"X.927",0.124396309789478
"X.928",0.0836755820264494
"X.929",0.09646433172689
"X.930",0.0950747244258464
"X.931",0.102845039708887
"X.932",0.108406007631754
"X.933",0.106150204752006
"X.934",0.0701885013791342
"X.935",0.10393406125008
"X.936",0.0691194325283266
"X.937",0.0884286712154066
"X.938",0.0698404021551544
"X.939",0.125961762027194
"X.940",0.129350710559338
"X.941",0.10703906552643
"X.942",0.113677864634343
"X.943",0.102220997607536
"X.944",0.11053104097451
"X.945",0.0894120006812299
"X.946",0.0791673858468041
"X.947",0.123021500649212
"X.948",0.0911125628480697
"X.949",0.146154196687263
"X.950",0.103922342462323
"X.951",0.105593816927187
"X.952",0.110441893196789
"X.953",0.0813145866570448
"X.954",0.105670556975019
"X.955",0.0883509201934054
"X.956",0.133953929126379
"X.957",0.0977313856152436
"X.958",0.0689317452208291
"X.959",0.0982654694628464
"X.960",0.0914390732615326
"X.961",0.0869438171365956
"X.962",0.0879942446643588
"X.963",0.11420958803743
"X.964",0.103056363573991
"X.965",0.0884326388749632
"X.966",0.110081159347259
"X.967",0.124266717841054
"X.968",0.0855245820948318
"X.969",0.102445989931615
"X.970",0.121408189803289
"X.971",0.0853075563253719
"X.972",0.0933929144627444
"X.973",0.105221830159039
"X.974",0.10932285943169
"X.975",0.0916255951500806
"X.976",0.107063813130524
"X.977",0.0802419214729738
"X.978",0.0889322913105677
"X.979",0.0979936170519591
"X.980",0.141013569482411
"X.981",0.127806678547785
"X.982",0.0918208169528267
"X.983",0.116898082823794
"X.984",0.0833146232569744
"X.985",0.103195921925425
"X.986",0.117080945922076
"X.987",0.109306078104226
"X.988",0.0879284137951346
"X.989",0.117881899055331
"X.990",0.084183973098305
"X.991",0.098816991177734
"X.992",0.105364346232826
"X.993",0.0910282386521721
"X.994",0.118840445956644
"X.995",0.0952342253086221
"X.996",0.0906752894919917
"X.997",0.10812073410583
"X.998",0.115057173006296
"X.999",0.0846142006983748
