"","Overall"
"X.253",0.127909454666131
"X.254",0.127791756772679
"X.255",0.0880161924354663
"X.256",0.132859825010753
"X.257",0.101721984555636
"X.258",0.0855011273405746
"X.259",0.0826831123906527
"X.260",0.134344438618963
"X.261",0.0831274753243668
"X.262",0.100373458921534
"X.263",0.0830225594526156
"X.264",0.105797922245319
"X.265",0.128554053128907
"X.266",0.0772816785979031
"X.267",0.0741514682976043
"X.268",0.0856545202080296
"X.269",0.0930307537784346
"X.270",0.141931131740174
"X.271",0.08108277037101
"X.272",0.107233866232174
"X.273",0.0990085625090303
"X.274",0.0970276645399677
"X.275",0.0854926041999127
"X.276",0.119113238543497
"X.277",0.0896445785390252
"X.278",0.148982177148407
"X.279",0.117132807854818
"X.280",0.102841735607132
"X.281",0.0727621610851211
"X.282",0.0907448539298502
"X.283",0.087645883505586
"X.284",0.0927489640334755
"X.285",0.0907179269035877
"X.286",0.0894777754838073
"X.287",0.0855668873607932
"X.288",0.089465738862331
"X.289",0.10659607934252
"X.290",0.124775258621121
"X.291",0.0841328609925804
"X.292",0.102094416603094
"X.293",0.120022307095765
"X.294",0.0980297249281149
"X.295",0.0992489128847266
"X.296",0.102685842167322
"X.297",0.120621432791419
"X.298",0.0831987020525363
"X.299",0.122290827281891
"X.300",0.144412956669473
"X.301",0.100412576979672
"X.302",0.0796756394068755
"X.303",0.0897252111595794
"X.304",0.0800245323788407
"X.305",0.115513239441492
"X.306",0.0920196223528801
"X.307",0.073922881645122
"X.308",0.121237280610509
"X.309",0.126992151302998
"X.310",0.0780967901487917
"X.311",0.105326151406128
"X.312",0.108854227485245
"X.313",0.0636251202264996
"X.314",0.0664792046562198
"X.315",0.0787308657073192
"X.316",0.0701384099682503
"X.317",0.111545658678573
"X.318",0.079240708525654
"X.319",0.084982302122801
"X.320",0.103625358554617
"X.321",0.0834618383927409
"X.322",0.0728230541183881
"X.323",0.0862576569422232
"X.324",0.0954749331895768
"X.325",0.118106712668387
"X.326",0.0967748643804912
"X.327",0.097545130126021
"X.328",0.0954517812705416
"X.329",0.101673480175944
"X.330",0.0918589991201121
"X.331",0.0984603591561229
"X.332",0.131482323073149
"X.333",0.123152122773796
"X.334",0.0849894565194494
"X.335",0.120436054678573
"X.336",0.100419887286617
"X.337",0.0752378324095809
"X.338",0.136121895787453
"X.339",0.0960602512293375
"X.340",0.135101379463533
"X.341",0.0698180420674495
"X.342",0.11133090632493
"X.343",0.0978896610482649
"X.344",0.0980189650629346
"X.345",0.0646738027002104
"X.346",0.101606900965027
"X.347",0.0871647379323562
"X.348",0.083554613532946
"X.349",0.114105743487169
"X.350",0.0722917920266741
"X.351",0.0824120336212888
"X.352",0.111006426230074
"X.353",0.125892896547051
"X.354",0.0888096881153892
"X.355",0.0759877198982153
"X.356",0.09261282494177
"X.357",0.106592595333501
"X.358",0.126963472359609
"X.359",0.104383579143498
"X.360",0.0625969749987518
"X.361",0.0868401164575925
"X.362",0.0995787634599692
"X.363",0.0829850439101431
"X.364",0.0982070451157883
"X.365",0.093124545643445
"X.366",0.101597903276865
"X.367",0.0935671522349706
"X.368",0.0906478582441495
"X.369",0.0908765042208317
"X.370",0.0886375184541388
"X.371",0.0994024647960909
"X.372",0.12022707434265
"X.373",0.104015155207385
"X.374",0.123809093763722
"X.375",0.133014887571583
"X.376",0.102011443123815
"X.377",0.0812141659150295
"X.378",0.0878833362514406
"X.379",0.114560297056421
"X.380",0.0877663731534788
"X.381",0.10453864674158
"X.382",0.0815524889912499
"X.383",0.0635053218687778
"X.384",0.111511883426351
"X.385",0.0917045544868582
"X.386",0.0784779888558574
"X.387",0.0781315817648425
"X.388",0.106068846225509
"X.389",0.0992150366087234
"X.390",0.103622160742097
"X.391",0.10316384092868
"X.392",0.171997238666121
"X.393",0.0723788244592509
"X.394",0.0945056931267644
"X.395",0.09905616498796
"X.396",0.0678767267600403
"X.397",0.106642360701939
"X.398",0.120948268607222
"X.399",0.150642823378227
"X.400",0.0816188978025724
"X.401",0.0769642120364108
"X.402",0.078025306027227
"X.403",0.1031031097178
"X.404",0.0850251905229859
"X.405",0.101186652468374
"X.406",0.10068741645025
"X.407",0.0925030553010568
"X.408",0.0765921627590227
"X.409",0.095032350132559
"X.410",0.146217126444815
"X.411",0.141124306341472
"X.412",0.0823589899189515
"X.413",0.0968418877623524
"X.414",0.103067262348969
"X.415",0.0888236356187805
"X.416",0.0821355040641957
"X.417",0.0786470581775123
"X.418",0.11973402336386
"X.419",0.10162176587317
"X.420",0.0867562079089655
"X.421",0.0796939377752198
"X.422",0.139732110471459
"X.423",0.126131583015439
"X.424",0.0954881307495334
"X.425",0.107444237824347
"X.426",0.0728733100168758
"X.427",0.0867617725681804
"X.428",0.101088606495492
"X.429",0.0845412049098024
"X.430",0.0705452106304933
"X.431",0.0948046833518847
"X.432",0.104066114673049
"X.433",0.104549711044366
"X.434",0.122916552667588
"X.435",0.0897100504956109
"X.436",0.0969028187104692
"X.437",0.0940719559282451
"X.438",0.141642104654026
"X.439",0.109913400202822
"X.440",0.0851984157344688
"X.441",0.103916903945374
"X.442",0.0801754082177391
"X.443",0.103303173742152
"X.444",0.0983177609001373
"X.445",0.126696070772627
"X.446",0.089834610448607
"X.447",0.0960591930293573
"X.448",0.0862198883563384
"X.449",0.0955320485082598
"X.450",0.0944300908275693
"X.451",0.094685762766949
"X.452",0.103428481903821
"X.453",0.0974314915142312
"X.454",0.0718222978876521
"X.455",0.106287085406315
"X.456",0.0822548542180056
"X.457",0.101829520668799
"X.458",0.0736883748228125
"X.459",0.0804355398528683
"X.460",0.0868334696023338
"X.461",0.12136611052064
"X.462",0.119621204212806
"X.463",0.101869385999182
"X.464",0.0680613706499648
"X.465",0.0853384464176367
"X.466",0.0990171624687413
"X.467",0.0857900027078001
"X.468",0.10049549855346
"X.469",0.0933614270768
"X.470",0.0872211658153972
"X.471",0.0778788586558802
"X.472",0.0881395652325816
"X.473",0.122211638762043
"X.474",0.0950196274472919
"X.475",0.0696370142448835
"X.476",0.123952979743555
"X.477",0.0973364329206323
"X.478",0.0777594022076182
"X.479",0.101271146889496
"X.480",0.103322024946236
"X.481",0.107755389598674
"X.482",0.119174643174744
"X.483",0.0949132747324087
"X.484",0.108606715452794
"X.485",0.105580670157875
"X.486",0.0933849994277018
"X.487",0.0633838606971329
"X.488",0.119017241366434
"X.489",0.0943151727061463
"X.490",0.104061569359742
"X.491",0.104997141301242
"X.492",0.101866184470877
"X.493",0.0811992961957747
"X.494",0.0775576834723287
"X.495",0.0796357419305655
"X.496",0.0837517308205079
"X.497",0.0900742727507273
"X.498",0.0866399556210553
"X.499",0.0969862384667153
"X.500",0.128054403036661
"X.501",0.0721199236664116
"X.502",0.121061200656683
"X.503",0.125313677708598
"X.504",0.223003947581363
"X.505",0.0942423194799146
"X.506",0.0988800180271072
"X.507",0.0819441102251604
"X.508",0.114183011233279
"X.509",0.09267558476168
"X.510",0.0892627977602195
"X.511",0.106807371059512
"X.512",0.120048620871476
"X.513",0.0809446315878411
"X.514",0.0830216427561997
"X.515",0.0787470314847126
"X.516",0.11226844518838
"X.517",0.0908011604593315
"X.518",0.106778963733699
"X.519",0.113713344810883
"X.520",0.0753731032003632
"X.521",0.0923987270799371
"X.522",0.120610581597209
"X.523",0.118693017811571
"X.524",0.103923569045536
"X.525",0.0861686534353247
"X.526",0.120537809569774
"X.527",0.0731439754987623
"X.528",0.0876031107016176
"X.529",0.0720471606364372
"X.530",0.0760873031433213
"X.531",0.116720046467084
"X.532",0.112725084744513
"X.533",0.114172239616395
"X.534",0.0920049579552493
"X.535",0.0897311398295026
"X.536",0.129644384154743
"X.537",0.0768130266700474
"X.538",0.101305740670196
"X.539",0.127105773435863
"X.540",0.0940989450854304
"X.541",0.10055930376497
"X.542",0.110815120288454
"X.543",0.0729896086261445
"X.544",0.0854160572055112
"X.545",0.105153320275241
"X.546",0.0865117906195164
"X.547",0.0783613238922226
"X.548",0.0824414946553495
"X.549",0.113198612734149
"X.550",0.100184994566116
"X.551",0.0955664317149364
"X.552",0.0843971722292569
"X.553",0.0762210637920787
"X.554",0.0781726805319589
"X.555",0.145070375690345
"X.556",0.0635795156989875
"X.557",0.10233483454811
"X.558",0.117076010359747
"X.559",0.105623886849074
"X.560",0.0987929452974923
"X.561",0.0902352804124395
"X.562",0.0731961832598685
"X.563",0.0813509420025534
"X.564",0.0994263733120639
"X.565",0.104318658005967
"X.566",0.135027537112098
"X.567",0.110195641539643
"X.568",0.0904147968207177
"X.569",0.10230751714658
"X.570",0.106783561067075
"X.571",0.0783691848326894
"X.572",0.117824854471489
"X.573",0.0791105114027479
"X.574",0.0795181671477307
"X.575",0.112159414044361
"X.576",0.104901168320089
"X.577",0.0842451265547882
"X.578",0.0957563319010415
"X.579",0.120477428600654
"X.580",0.0837726538446763
"X.581",0.0897672007097259
"X.582",0.143743356753053
"X.583",0.0848760420715306
"X.584",0.0857015861856477
"X.585",0.0795394334581462
"X.586",0.11381299838907
"X.587",0.0942701557271285
"X.588",0.118797730444332
"X.589",0.120034411039275
"X.590",0.128877606681252
"X.591",0.118440657665634
"X.592",0.134941822491812
"X.593",0.0936069889911104
"X.594",0.103214555768992
"X.595",0.0781230990627372
"X.596",0.0931146613744889
"X.597",0.0973525941291659
"X.598",0.160737407954371
"X.599",0.120232001682325
"X.600",0.0856069884554631
"X.601",0.0797266522601113
"X.602",0.0869138928094284
"X.603",0.0772649926765898
"X.604",0.0897343539841608
"X.605",0.0917158289438092
"X.606",0.109727153674941
"X.607",0.121554751854105
"X.608",0.0866967222113755
"X.609",0.111524585269334
"X.610",0.103584515648066
"X.611",0.106644979001708
"X.612",0.0895031074697388
"X.613",0.0762774044562538
"X.614",0.141878487138301
"X.615",0.0994053077699002
"X.616",0.0861750270672972
"X.617",0.105274941450979
"X.618",0.0887824039780089
"X.619",0.0835015158836295
"X.620",0.0850418327999401
"X.621",0.071244932804559
"X.622",0.0764361991471863
"X.623",0.0776043563916629
"X.624",0.101993632322253
"X.625",0.0945130125165272
"X.626",0.10301623965353
"X.627",0.126372323741133
"X.628",0.152152675764111
"X.629",0.109374328719844
"X.630",0.0715461269664401
"X.631",0.0852336405132828
"X.632",0.138664065651184
"X.633",0.0948423753818761
"X.634",0.0768254713088723
"X.635",0.08568780693654
"X.636",0.104435335454007
"X.637",0.0727602456898088
"X.638",0.0844654231128668
"X.639",0.104938757061699
"X.640",0.107253089349454
"X.641",0.188772243835331
"X.642",0.0943317608360642
"X.643",0.137241240647456
"X.644",0.0887635629272595
"X.645",0.0974926714939242
"X.646",0.118194600829387
"X.647",0.110738439221101
"X.648",0.126056928141015
"X.649",0.0851215734036151
"X.650",0.0830006532235272
"X.651",0.0951432225530296
"X.652",0.107977179220019
"X.653",0.0820524091306464
"X.654",0.107717548430678
"X.655",0.090963139152558
"X.656",0.129471884730361
"X.657",0.077553038173479
"X.658",0.134985348681114
"X.659",0.0861291843936185
"X.660",0.0807347613633888
"X.661",0.0808897184581862
"X.662",0.166722606016379
"X.663",0.0852421959723452
"X.664",0.108202146178664
"X.665",0.0864398472909134
"X.666",0.0918183591222285
"X.667",0.0889942719944256
"X.668",0.0711048358626089
"X.669",0.105798542030445
"X.670",0.0862770681067061
"X.671",0.115444267996711
"X.672",0.0939510583205132
"X.673",0.0884524275666432
"X.674",0.102824574906111
"X.675",0.0877687431215339
"X.676",0.0994424772167833
"X.677",0.110980073465069
"X.678",0.0958191654978891
"X.679",0.0948315470852805
"X.680",0.0853953062006101
"X.681",0.085808339244256
"X.682",0.0860311646877612
"X.683",0.10515683701579
"X.684",0.132213943526697
"X.685",0.0877929833487739
"X.686",0.0917146430656218
"X.687",0.129007819922697
"X.688",0.170169931042652
"X.689",0.111783729270542
"X.690",0.0858834498053974
"X.691",0.0967649097205869
"X.692",0.0943339278054656
"X.693",0.138542312047024
"X.694",0.07825182889943
"X.695",0.0832004085730543
"X.696",0.185482639631005
"X.697",0.128181485145942
"X.698",0.0948539863290812
"X.699",0.112588230438778
"X.700",0.105247678211045
"X.701",0.095752257511786
"X.702",0.124544164998524
"X.703",0.123683149253762
"X.704",0.0827377427708526
"X.705",0.078302622641588
"X.706",0.0902564690670513
"X.707",0.0957177406237008
"X.708",0.0790596400326513
"X.709",0.0752315725538367
"X.710",0.111591725521474
"X.711",0.0935084240266175
"X.712",0.0932254117173457
"X.713",0.0932142148993952
"X.714",0.0918852494421341
"X.715",0.144849699103426
"X.716",0.0897583620810487
"X.717",0.0945161943910669
"X.718",0.0807896816156637
"X.719",0.0854457637222595
"X.720",0.106263002090376
"X.721",0.081508818604561
"X.722",0.0882113374985567
"X.723",0.0917546500218001
"X.724",0.111984027840338
"X.725",0.144208501791845
"X.726",0.0860546474920382
"X.727",0.100512142584857
"X.728",0.096809794208704
"X.729",0.0793947650443644
"X.730",0.0929984816004913
"X.731",0.0836815611646949
"X.732",0.0987764240168844
"X.733",0.110065962270604
"X.734",0.120574183127653
"X.735",0.102780105017273
"X.736",0.0671300803032743
"X.737",0.112586702804482
"X.738",0.103801879260353
"X.739",0.097386806110325
"X.740",0.062312387784315
"X.741",0.0869697401279335
"X.742",0.0904823037617043
"X.743",0.108125137885647
"X.744",0.169592456904504
"X.745",0.155160762048369
"X.746",0.102637024351691
"X.747",0.0881056762743161
"X.748",0.107811055838183
"X.749",0.0985593034407115
"X.750",0.088910204201744
"X.751",0.104405014221621
"X.752",0.103450030288573
"X.753",0.0998989651381058
"X.754",0.103987046124215
"X.755",0.121164699777926
"X.756",0.099676069790579
"X.757",0.0938595075487433
"X.758",0.0780032926291987
"X.759",0.105639832465618
"X.760",0.0795663392617011
"X.761",0.0916634012663339
"X.762",0.0987236132043968
"X.763",0.104248941166812
"X.764",0.107307641991434
"X.765",0.124858530713633
"X.766",0.136933954051565
"X.767",0.0912744947927891
"X.768",0.087520766814155
"X.769",0.0956014105556989
"X.770",0.0857428535873321
"X.771",0.08471569856365
"X.772",0.170667724246276
"X.773",0.081780780952206
"X.774",0.0937842206925006
"X.775",0.0896559101040916
"X.776",0.0901703104405979
"X.777",0.0645028285910338
"X.778",0.109865765869395
"X.779",0.0863796729202125
"X.780",0.0856663943862193
"X.781",0.116461112532172
"X.782",0.107261602628318
"X.783",0.0721885076054652
"X.784",0.0929334068214352
"X.785",0.0985770392144881
"X.786",0.0984133350850027
"X.787",0.0817094029165214
"X.788",0.105354086858749
"X.789",0.13908315612711
"X.790",0.102629852729639
"X.791",0.115335495285643
"X.792",0.102701426579868
"X.793",0.0852275646324895
"X.794",0.0912853168718301
"X.795",0.0866261237421429
"X.796",0.0746606505386181
"X.797",0.105669391263389
"X.798",0.0894243335897328
"X.799",0.0883432795439206
"X.800",0.0927112566522792
"X.801",0.111893043601183
"X.802",0.0975533907905675
"X.803",0.116974888529031
"X.804",0.100395727761796
"X.805",0.0901422248931959
"X.806",0.115116168257745
"X.807",0.0770388085717151
"X.808",0.0861705040563369
"X.809",0.144614049162476
"X.810",0.119342887679669
"X.811",0.100163202858735
"X.812",0.0776687470090814
"X.813",0.082070009652141
"X.814",0.0889965410984531
"X.815",0.115702493584259
"X.816",0.0830311749947204
"X.817",0.100383637293083
"X.818",0.100852526644171
"X.819",0.163424257353896
"X.820",0.0927706305717352
"X.821",0.0820949954691504
"X.822",0.0761954667324335
"X.823",0.105473575727804
"X.824",0.0935742557904723
"X.825",0.101427523159602
"X.826",0.0877541306688819
"X.827",0.0964984004226254
"X.828",0.164368697987827
"X.829",0.0800518733030985
"X.830",0.0964213029489815
"X.831",0.0834981351266132
"X.832",0.0903958242228966
"X.833",0.0715117495471129
"X.834",0.115827749077888
"X.835",0.117294583418148
"X.836",0.0843950622587806
"X.837",0.102504817206499
"X.838",0.0816616598538121
"X.839",0.0889318769771393
"X.840",0.10698129321744
"X.841",0.0811902152900592
"X.842",0.0786590383693752
"X.843",0.0933777069011118
"X.844",0.107957140504712
"X.845",0.097209557501446
"X.846",0.0714511797166199
"X.847",0.0820218508142433
"X.848",0.0865353447461328
"X.849",0.0899702675838389
"X.850",0.0933657111220925
"X.851",0.077132038850763
"X.852",0.124635337711045
"X.853",0.0971501444546299
"X.854",0.10867746331919
"X.855",0.126680176299863
"X.856",0.105460167163131
"X.857",0.101855594304621
"X.858",0.0918346572469569
"X.859",0.0893727486413897
"X.860",0.10323672932302
"X.861",0.085404266980386
"X.862",0.0886824442038578
"X.863",0.0732461101575921
"X.864",0.094738209116651
"X.865",0.116529199024009
"X.866",0.097183130483991
"X.867",0.0991751469195049
"X.868",0.0829311337494124
"X.869",0.0811380265294507
"X.870",0.115317641155444
"X.871",0.0882377963570133
"X.872",0.166601577290475
"X.873",0.0884255038531249
"X.874",0.084737162236765
"X.875",0.0819204835228087
"X.876",0.0902185067374724
"X.877",0.097069163133683
"X.878",0.0996036105524295
"X.879",0.0741075905035909
"X.880",0.0882465035190711
"X.881",0.0863216489067893
"X.882",0.0748169039210938
"X.883",0.099778655769897
"X.884",0.092165925860398
"X.885",0.101771044451555
"X.886",0.102606570361026
"X.887",0.096457233081228
"X.888",0.106990260664895
"X.889",0.101966189395239
"X.890",0.0853318890356042
"X.891",0.117207056051934
"X.892",0.100421761498309
"X.893",0.0868620884605977
"X.894",0.0822920154812191
"X.895",0.108134144384132
"X.896",0.100987192197046
"X.897",0.15460314383503
"X.898",0.109395340096312
"X.899",0.0951269857562668
"X.900",0.0958575044876337
"X.901",0.0853402132097953
"X.902",0.165144356709845
"X.903",0.108573887403074
"X.904",0.0978192193090466
"X.905",0.116658653348248
"X.906",0.10751826714733
"X.907",0.090297049044446
"X.908",0.096956694101274
"X.909",0.110372233095594
"X.910",0.118163985162862
"X.911",0.0775049625937205
"X.912",0.0777325755864361
"X.913",0.0812548616221138
"X.914",0.150387237927847
"X.915",0.215405973541256
"X.916",0.0986476578124578
"X.917",0.123535348010752
"X.918",0.0656549882325899
"X.919",0.11851395186371
"X.920",0.091010561940364
"X.921",0.100380134648301
"X.922",0.104528350235573
"X.923",0.0903880210958598
"X.924",0.0663604065450411
"X.925",0.117468035186182
"X.926",0.115279500694853
"X.927",0.0901107208086584
"X.928",0.0925592183979969
"X.929",0.0822283600132334
"X.930",0.103027374197306
"X.931",0.106917052663538
"X.932",0.108043816201202
"X.933",0.0981322465773661
"X.934",0.0947245111679323
"X.935",0.0931923674623459
"X.936",0.107791107306173
"X.937",0.0907046230936527
"X.938",0.139977050171806
"X.939",0.0782123403516391
"X.940",0.0957662239299905
"X.941",0.0791137322374391
"X.942",0.0887604152694469
"X.943",0.0945882435919385
"X.944",0.087459911719057
"X.945",0.0892835729598201
"X.946",0.129334489307986
"X.947",0.0916693523462809
"X.948",0.11610120762284
"X.949",0.130564611423059
"X.950",0.0773787387512504
"X.951",0.08055203042549
"X.952",0.109318218732428
"X.953",0.100768559289404
"X.954",0.0734904935515337
"X.955",0.0830122157586788
"X.956",0.0947420358036627
"X.957",0.097372408300549
"X.958",0.0961162934793345
"X.959",0.0749038007191784
"X.960",0.103869602520098
"X.961",0.0821089997080285
"X.962",0.103622277863507
"X.963",0.11222214890781
"X.964",0.087325281009847
"X.965",0.0865014588742812
"X.966",0.0899660250139148
"X.967",0.0804522889592456
"X.968",0.132331373408202
"X.969",0.105940884341069
"X.970",0.0823887289034041
"X.971",0.070927670660099
"X.972",0.0982636153633956
"X.973",0.07614149282289
"X.974",0.0708222428941867
"X.975",0.141287934203167
"X.976",0.121297335136241
"X.977",0.108597283522851
"X.978",0.0952680950280553
"X.979",0.100104255689929
"X.980",0.0882222506310617
"X.981",0.0789521884167215
"X.982",0.0834958151557459
"X.983",0.0909869766478262
"X.984",0.111730297517825
"X.985",0.0957858168927602
"X.986",0.114602841167748
"X.987",0.083072816914764
"X.988",0.114073439754443
"X.989",0.131633600068866
"X.990",0.103099471387824
"X.991",0.0727298750802941
"X.992",0.0819770148829444
"X.993",0.0777390868214273
"X.994",0.0945092443306681
"X.995",0.0948990863798542
"X.996",0.0840115946298958
"X.997",0.0878536381381031
"X.998",0.115817836455868
"X.999",0.0823259595443798
