"","Overall"
"X.89",0.0988769238545332
"X.90",0.0709288396751985
"X.91",0.0481482156625323
"X.92",0.0363264943916397
"X.93",0.118580443077384
"X.94",0.196861510770922
"X.95",0.0249085784289792
"X.96",0.132933001835949
"X.97",0.11311593540184
"X.98",0.0806059663944801
"X.99",0.181920630014429
"X.100",0.0668491806292291
"X.101",0.0547774074732014
"X.102",0.122466887780358
"X.103",0.086876338232338
"X.104",0.110058611833738
"X.105",0.289869451747667
"X.106",0.0954252484876817
"X.107",0.0675301810485782
"X.108",0.160274071046384
"X.109",0.0457356600547004
"X.110",0.106655640779507
"X.111",0.162011368843165
"X.112",0.0479877270801223
"X.113",0.0224748450248161
"X.114",0.0242438816451585
"X.115",0.0321495665910383
"X.116",0.0270920647386656
"X.117",0.0321041216600759
"X.118",0.194407197394732
"X.119",0.105619918262339
"X.120",0.115792929020966
"X.121",0.0336447074505638
"X.122",0.0920168993586339
"X.123",0.234548910025987
"X.124",0.047689365552352
"X.125",0.158166060495725
"X.126",0.0724012716415523
"X.127",0.0578154496265393
"X.128",0.0567418642101977
"X.129",0.0377154853185923
"X.130",0.046090909839971
"X.131",0.04979163181752
"X.132",0.145631920224648
"X.133",0.00873926048097483
"X.134",0.0825099613273018
"X.135",0.0392217210430189
"X.136",0.0853242791729385
"X.137",0.0983464598528211
"X.138",0.0558308293176641
"X.139",0.109864638286219
"X.140",0.263567261880146
"X.141",0.0311980161677226
"X.142",0.0826701486071954
"X.143",0.112751510257552
"X.144",0.168717118709853
"X.145",0.326403453914635
"X.146",0.0380252172733432
"X.147",0.0356345494829246
"X.148",0.0383233278357791
"X.149",0.0582732660017743
"X.150",0.105714872309752
"X.151",0.0495836733280521
"X.152",0.0254220135791502
"X.153",0.0305478097242417
"X.154",0.058515039721479
"X.155",0.0213801456140727
"X.156",0.0162272542540768
"X.157",0.0731847610747827
"X.158",0.13660448402835
"X.159",0.082957185363266
"X.160",0.201574219757703
"X.161",0.260875398242214
"X.162",0.190531793620833
"X.163",0.0170221206956
"X.164",0.120262341058831
"X.165",0.0112645578774435
"X.166",0.119676376885406
"X.167",0.10448156983711
"X.168",0.0158424512538855
"X.169",0.0290720763900894
"X.170",0.0388446675461759
"X.171",0.144371364455979
"X.172",0.123820916305742
"X.173",0.178902952831328
"X.174",0.06097494878861
"X.175",0.0368968042469829
"X.176",0.0623698186873439
"X.177",0.0312627212655477
"X.178",0.0650252297938864
"X.179",0.116984895936225
"X.180",0.0576377620115154
"X.181",0.0709789539101867
"X.182",0.0604844155864928
"X.183",0.0973367716904957
"X.184",0.0213653383985578
"X.185",0.0374539914525939
"X.186",0.0910618635135118
"X.187",0.111367109652029
"X.188",0.0824658215273377
"X.189",0.114519976990262
"X.190",0.0455085601958828
"X.191",0.0971351974465805
"X.192",0.123997136819201
"X.193",0.098071611513708
"X.194",0.099168795615189
"X.195",0.260172462457741
"X.196",0.0447534865587111
"X.197",0.0349388358460887
"X.198",0.0264995922388461
"X.199",0.0347088941843404
"X.200",0.0242520910165672
"X.201",0.0564078412689079
"X.202",0.0844861886465534
"X.203",0.166902425850222
"X.204",0.165599929307437
"X.205",0.0878753747699844
"X.206",0.0942500251387543
"X.207",0.0727249526732373
"X.208",0.0297075672229269
"X.209",0.043694762354864
"X.210",0.0877062671803754
"X.211",0.0158848531580414
"X.212",0.18722276673924
"X.213",0.112173827521208
"X.214",0.0735674398963877
"X.215",0.0612175958057948
"X.216",0.159249069202963
"X.217",0.0211410662353461
"X.218",0.0773146710507884
"X.219",0.0681476900502369
"X.220",0.0879964342146885
"X.221",0.0164543951544677
"X.222",0.201398713636259
"X.223",0.109502385398707
"X.224",0.105110478243694
"X.225",0.0482327143781642
"X.226",0.0793320363580326
"X.227",0.21917646263511
"X.228",0.178582765239637
"X.229",0.0990095588762064
"X.230",0.150378708252694
"X.231",0.0527223780021972
"X.232",0.172443096663053
"X.233",0.072472980896514
"X.234",0.0613742253692613
"X.235",0.19570058033764
"X.236",0.137775026766944
"X.237",0.130943510060671
"X.238",0.105591099867183
"X.239",0.0395345048879874
"X.240",0.0433555553055427
"X.241",0.239982549232183
"X.242",0.0273479189921162
"X.243",0.268148908123757
"X.244",0.134823067051101
"X.245",0.0243333858843678
"X.246",0.0678314855491736
"X.247",0.0788950552870567
"X.248",0.0326603750490902
"X.249",0.00365100857652677
"X.250",0.159165034295457
"X.251",0.0549955496668785
"X.252",0.00161279349175255
"X.253",0.147869505798432
"X.254",0.104960459851305
"X.255",0.104187029797829
"X.256",0.0381791053145336
"X.257",0.0697958567336781
"X.258",0.0155999570145373
"X.259",0.0302462862202158
"X.260",0.0844415732781475
"X.261",0.0187526798380447
"X.262",0.0186236936219283
"X.263",0.155538915690485
"X.264",0.087240672523439
"X.265",0.0527558288197488
"X.266",0.144354090408654
"X.267",0.0785724610084621
"X.268",0.168248058783254
"X.269",0.00962454937272391
"X.270",0.114528904671323
"X.271",0.191666397686586
"X.272",0.0580962290643003
"X.273",0.123665680766542
"X.274",0.0319134151647181
"X.275",0.151691315032436
"X.276",0.148284071063201
"X.277",0.0753049666299196
"X.278",0.0702112884276263
"X.279",0.0204883788822598
"X.280",0.0908583050392938
"X.281",0.177785434847678
"X.282",0.111350399079227
"X.283",0.165828201705566
"X.284",0.0335290764470945
"X.285",0.0816685734972721
"X.286",0.176715415927556
"X.287",0.0628907717377868
"X.288",0.066872941871078
"X.289",0.0446243701565836
"X.290",0.0381126604042705
"X.291",0.103570015292937
"X.292",0.0973187473564972
"X.293",0.155410587626087
"X.294",0.082490662998967
"X.295",0.0563296238026024
"X.296",0.112580988771462
"X.297",0.132569673044463
"X.298",0.116039165209868
"X.299",0.0770009904110771
"X.300",0.0524133033581212
"X.301",0.175564691634542
"X.302",0.0460249115217302
"X.303",0.207226843633109
"X.304",0.122330205385151
"X.305",0.249302901567384
"X.306",0.0295738315485664
"X.307",0.160415825754498
"X.308",0.311943635129666
"X.309",0.0579421334870739
"X.310",0.101088762082446
"X.311",0.116959088839257
"X.312",0.0289656004140019
"X.313",0.141008436159234
"X.314",0.0418649565423552
"X.315",0.0262306008062205
"X.316",0.0114401491185723
"X.317",0.150036666840035
"X.318",0.0495652529384709
"X.319",0.183081456051035
"X.320",0.144925330466483
"X.321",0.0332840883685787
"X.322",0.117522810202762
"X.323",0.0124929095687076
"X.324",0.0847959998819367
"X.325",0.0461968750415544
"X.326",0.0452690348402456
"X.327",0.0807589387509553
"X.328",0.230534224374276
"X.329",0.076243314459384
"X.330",0.0335866349999607
"X.331",0.181256763956868
"X.332",0.0853691865104828
"X.333",0.128884619940944
"X.334",0.0145822149308553
"X.335",0.0733842938597763
"X.336",0.129956545715837
"X.337",0.0176879650290968
"X.338",0.112826317912343
"X.339",0.0212708198588482
"X.340",0.0301789335807561
"X.341",0.0890881769528324
"X.342",0.0257214648495916
"X.343",0.0555331774817517
"X.344",0.103153538243613
"X.345",0.10409051621053
"X.346",0.0380429719197016
"X.347",0.104850157205745
"X.348",0.0839403204818947
"X.349",0.0777693047832912
"X.350",0.195639117334203
"X.351",0.206450754820022
"X.352",0.0810209261584902
"X.353",0.0985184340486839
"X.354",0.265466530045706
"X.355",0.0970536317817994
"X.356",0.0233001337608227
"X.357",0.279980704754685
"X.358",0.0768116512951154
"X.359",0.0186802171626586
"X.360",0.0192405749606601
"X.361",0.0239150040036738
"X.362",0.0982973310024798
"X.363",0.0781920838456285
"X.364",0.100126605268955
"X.365",0.075571203076163
"X.366",0.156978579522931
"X.367",0.164269678293115
"X.368",0.0573496664289156
"X.369",0.0599857409707045
"X.370",0.143115339171773
"X.371",0.0991752506647239
"X.372",0.0701608637537193
"X.373",0.0633607902370875
"X.374",0.190492607637795
"X.375",0.242214152485027
"X.376",0.0338937086873256
"X.377",0.0500984549803006
"X.378",0.115866881079802
"X.379",0.0757104007873481
"X.380",0.0900090605632214
"X.381",0.00986363951320369
"X.382",0.0412395932219646
"X.383",0.187176809645959
"X.384",0.0189745989353256
"X.385",0.086675466243977
"X.386",0.056866732538536
"X.387",0.032607064925072
"X.388",0.0230971708819325
"X.389",0.0676933385355932
"X.390",0.197822932881684
"X.391",0.164025299413423
"X.392",0.219840124391621
"X.393",0.175941310992993
"X.394",0.228972119408161
"X.395",0.0744938283680304
"X.396",0.0167727865448804
"X.397",0.0681944699850141
"X.398",0.0535322986037215
"X.399",0.136159033627469
"X.400",0.142684574460693
"X.401",0.0365524035630084
"X.402",0.147655291026952
"X.403",0.116234926353385
"X.404",0.0379088771848824
"X.405",0.0300593503023995
"X.406",0.0847432191638562
"X.407",0.215441497913648
"X.408",0.174812980047339
"X.409",0.128314199112444
"X.410",0.0124786997985609
"X.411",0.0311762435649289
"X.412",0.0504864212435749
"X.413",0.00708588711086241
"X.414",0.0359744410466243
"X.415",0.294523350094775
"X.416",0.0185606465990309
"X.417",0.13196612751884
"X.418",0.0884372647988164
"X.419",0.122761873266564
"X.420",0.0331884369805082
"X.421",0.11088463719588
"X.422",0.0748696225821652
"X.423",0.0756758698983063
"X.424",0.0579338790345056
"X.425",0.125403943755646
"X.426",0.106349299776521
"X.427",0.192204613815577
"X.428",0.143995111869543
"X.429",0.00428593668075346
"X.430",0.0405488228522981
"X.431",0.0129553414524054
"X.432",0.0587795852335888
"X.433",0.202319616964483
"X.434",0.147942845399557
"X.435",0.131828816268877
"X.436",0.170045652646835
"X.437",0.0601334703249622
"X.438",0.0232564194162505
"X.439",0.0379468815610149
"X.440",0.130328116481821
"X.441",0.106435559816214
"X.442",0.171029690082739
"X.443",0.0325378404425114
"X.444",0.0326603702549074
"X.445",0.0130343082344929
"X.446",0.0528958597801538
"X.447",0.139795293445137
"X.448",0.354082909006916
"X.449",0.0623018777783338
"X.450",0.182411520601463
"X.451",0.122807221058967
"X.452",0.0877037336552303
"X.453",0.06296225525273
"X.454",0.0970946772152092
"X.455",0.215526725336393
"X.456",0.00538560458427868
"X.457",0.0479622419513687
"X.458",0.124131742357466
"X.459",0.022252400406053
"X.460",0.180930461188358
"X.461",0.0360091185764849
"X.462",0.020218392898755
"X.463",0.19661578991699
"X.464",0.135011618374669
"X.465",0.023069636587095
"X.466",0.0876214963011043
"X.467",0.115540044636379
"X.468",0.284602779038242
"X.469",0.0138329779848838
"X.470",0.0407259503387591
"X.471",0.120834541889989
"X.472",0.170962659342979
"X.473",0.0193580818107348
"X.474",0.0698099975892977
"X.475",0.121873211013289
"X.476",0.0349810542640447
"X.477",0.210360720799794
"X.478",0.0381967198741199
"X.479",0.0694720731425197
"X.480",0.0328948953010477
"X.481",0.0335995606427426
"X.482",0.00943574651758533
"X.483",0.159919038621423
"X.484",0.00984068958390008
"X.485",0.134074751256388
"X.486",0.0536354604782221
"X.487",0.0622048849094425
"X.488",0.0314887613015967
"X.489",0.0369479402139257
"X.490",0.00620382446606611
"X.491",0.199244154472782
"X.492",0.0169834994440473
"X.493",0.145440305085989
"X.494",0.0571684822819268
"X.495",0.171870412031691
"X.496",0.11364869794225
"X.497",0.0804527666335113
"X.498",0.177063161686013
"X.499",0.243958983822456
"X.500",0.217715327732358
"X.501",0.104533320437216
"X.502",0.0240908115437254
"X.503",0.09954413985469
"X.504",0.252976360495059
"X.505",0.0283360504202316
"X.506",0.23115054002397
"X.507",0.0367980678106772
"X.508",0.210192194455564
"X.509",0.0472913179850716
"X.510",0.0356875585606615
"X.511",0.0125602856026836
"X.512",0.0913550034147073
"X.513",0.148029916861455
"X.514",0.203281303074069
"X.515",0.0674664416608702
"X.516",0.1034013607263
"X.517",0.0447255041692177
"X.518",0.0776762459610868
"X.519",0.0865706953624893
"X.520",0.141786455438732
"X.521",0.118632662125461
"X.522",0.121705456815055
"X.523",0.157594557427852
"X.524",0.016010627040691
"X.525",0.0791272353149219
"X.526",0.059583366845943
"X.527",0.199996195765422
"X.528",0.0468470320375454
"X.529",0.0184376397499596
"X.530",0.150184554766277
"X.531",0.0963340915669649
"X.532",0.103942823986681
"X.533",0.0845700927890193
"X.534",0.140512097614532
"X.535",0.193279438801508
"X.536",0.0196942143678522
"X.537",0.193080921175573
"X.538",0.0492476691157808
"X.539",0.178073846692773
"X.540",0.016722765672613
"X.541",0.0536507810861021
"X.542",0.0112375776180726
"X.543",0.0415859511882545
"X.544",0.0192220218133507
"X.545",0.00442278205645408
"X.546",0.0375417453663985
"X.547",0.171140267102545
"X.548",0.0761650639307489
"X.549",0.0764249160973077
"X.550",0.144702925690893
"X.551",0.0561631741613413
"X.552",0.0639585840079734
"X.553",0.089693885077675
"X.554",0.124383330679593
"X.555",0.0845986388639558
"X.556",0.221669430296343
"X.557",0.102306647310538
"X.558",0.115719807216214
"X.559",0.181082606022918
"X.560",0.00761333565382846
"X.561",0.0341902349760648
"X.562",0.0283211169148945
"X.563",0.110778433920733
"X.564",0.0177974062536726
"X.565",0.302802612852254
"X.566",0.0587992686323762
"X.567",0.0425797403334125
"X.568",0.158668763395267
"X.569",0.0349982461630458
"X.570",0.1139095476532
"X.571",0.018653432694884
"X.572",0.0429818864047276
"X.573",0.0307512181717976
"X.574",0.0557565136612374
"X.575",0.0372997215229158
"X.576",0.0776256971936829
"X.577",0.0713656752727315
"X.578",0.039615600753524
"X.579",0.242329215662168
"X.580",0.168244374782287
"X.581",0.0618314461203537
"X.582",0.226142179947584
"X.583",0.182799492522376
"X.584",0.130795439119273
"X.585",0.262159185722609
"X.586",0.102025943831869
"X.587",0.028678293613298
"X.588",0.0338422856058866
"X.589",0.0602657201833467
"X.590",0.0917875362878699
"X.591",0.124020957067361
"X.592",0.0126959502914645
"X.593",0.0208796610454966
"X.594",0.0555833359048117
"X.595",0.138176194152773
"X.596",0.112023756106897
"X.597",0.056200318667444
"X.598",0.0568463954760138
"X.599",0.0571557838278266
"X.600",0.0442942297168846
"X.601",0.244418366870224
"X.602",0.019009392292483
"X.603",0.0506372089988495
"X.604",0.0902453326320654
"X.605",0.0589916824991536
"X.606",0.412492512266821
"X.607",0.0736683563364543
"X.608",0.115692656979806
"X.609",0.155998795070523
"X.610",0.0381782223970189
"X.611",0.0965821616235961
"X.612",0.0203876540709079
"X.613",0.0929924768910847
"X.614",0.109675981405771
"X.615",0.13785588362342
"X.616",0.110493359798929
"X.617",0.112604673367349
"X.618",0.109872718787751
"X.619",0.23776043391532
"X.620",0.158351197925769
"X.621",0.0228839133618079
"X.622",0.188093413975947
"X.623",0.0906861152348035
"X.624",0.035481593462867
"X.625",0.0388308186820792
"X.626",0.0150344893940021
"X.627",0.0848324464760043
"X.628",0.0261026262997068
"X.629",0.0325342055734743
"X.630",0.0908039662782774
"X.631",0.0288927401809703
"X.632",0.0502243575690212
"X.633",0.176888413887952
"X.634",0.0251781008022375
"X.635",0.239317868534745
"X.636",0.118968277626
"X.637",0.178335534761282
"X.638",0.0538457833795288
"X.639",0.146589811059811
"X.640",0.185275648167608
"X.641",0.180137395193752
"X.642",0.0683422635722829
"X.643",0.114191185027257
"X.644",0.0974045218809698
"X.645",0.257758511168682
"X.646",0.0295442832646603
"X.647",0.0982965163062839
"X.648",0.0400669054088841
"X.649",0.112630898721987
"X.650",0.18462137616497
"X.651",0.0634594213512653
"X.652",0.127880600209478
"X.653",0.0554112410635319
"X.654",0.0738003073023978
"X.655",0.287404684778001
"X.656",0.00794267990043757
"X.657",0.077262478353333
"X.658",0.0719310847417407
"X.659",0.0465056289356456
"X.660",0.330549350486803
"X.661",0.0526329904398366
"X.662",0.186565723937897
"X.663",0.112867897497678
"X.664",0.0877476774128108
"X.665",0.00272546956812596
"X.666",0.116730294400591
"X.667",0.0197848319276199
"X.668",0.137105959867039
"X.669",0.0994387377033706
"X.670",0.0300471709096808
"X.671",0.041676196502842
"X.672",0.109152287986958
"X.673",0.139088779180484
"X.674",0.0531260957863198
"X.675",0.0636022432709777
"X.676",0.105155737442622
"X.677",0.044208784478456
"X.678",0.0629797678762575
"X.679",0.102087554704366
"X.680",0.198471810248702
"X.681",0.0570655284796468
"X.682",0.0620498957275261
"X.683",0.0226872276875409
"X.684",0.0153376705099808
"X.685",0.0472503783187444
"X.686",0.0417419454178733
"X.687",0.108423380975795
"X.688",0.0259763539477832
"X.689",0.130017043986432
"X.690",0.240281728881562
"X.691",0.131158601869867
"X.692",0.0908632886573814
"X.693",0.145867755477346
"X.694",0.0287631525853672
"X.695",0.118863196933919
"X.696",0.0234725922813822
"X.697",0.05399280394469
"X.698",0.0864608643320507
"X.699",0.061693738557942
"X.700",0.246707330267392
"X.701",0.0355419416400037
"X.702",0.0956433848923736
"X.703",0.0935291626703253
"X.704",0.10526136289756
"X.705",0.0551209736294533
"X.706",0.177836883094239
"X.707",0.0503472020640582
"X.708",0.021210836963688
"X.709",0.0798811330663866
"X.710",0.0343581189309993
"X.711",0.0742313588101693
"X.712",0.0173467404361373
"X.713",0.145993091708172
"X.714",0.0375609247950426
"X.715",0.0543801287245707
"X.716",0.163353849528172
"X.717",0.0326210572715468
"X.718",0.129411867227191
"X.719",0.255754257083682
"X.720",0.0766271507230323
"X.721",0.115896649909594
"X.722",0.162770166322978
"X.723",0.153297356499835
"X.724",0.020783944261844
"X.725",0.0711829126608125
"X.726",0.0412589890075305
"X.727",0.0563795748343249
"X.728",0.157968122705558
"X.729",0.140364440479597
"X.730",0.215222822455795
"X.731",0.0701192080831342
"X.732",0.0788558246728185
"X.733",0.0457784669871102
"X.734",0.100262895030684
"X.735",0.073061618913223
"X.736",0.0271134527458646
"X.737",0.231611953448474
"X.738",0.161091790772615
"X.739",0.106443667070003
"X.740",0.332969547817861
"X.741",0.207952410286259
"X.742",0.0162109327737981
"X.743",0.0942949610431064
"X.744",0.0527450634560973
"X.745",0.0779564862252652
"X.746",0.0465905491463391
"X.747",0.0651152869755641
"X.748",0.226113874222094
"X.749",0.0135303453324935
"X.750",0.0250314015117555
"X.751",0.0877861017799528
"X.752",0.0156677556874799
"X.753",0.093556429940719
"X.754",0.0734830094430069
"X.755",0.0787453863064408
"X.756",0.0379276749192622
"X.757",0.0166896194883385
"X.758",0.139175026657832
"X.759",0.0905557760218537
"X.760",0.0999782858082315
"X.761",0.123838202869476
"X.762",0.0318699552628657
"X.763",0.164565833843041
"X.764",0.230355164158471
"X.765",0.145287379306176
"X.766",0.0781826090307016
"X.767",0.372605174671631
"X.768",0.158786675964655
"X.769",0.0702295746471904
"X.770",0.149193265196344
"X.771",0.0781716587228266
"X.772",0.106798627560146
"X.773",0.0518769839246333
"X.774",0.107556560599046
"X.775",0.0290316353230653
"X.776",0.122462608728944
"X.777",0.0564773055287968
"X.778",0.148350715919771
"X.779",0.130741427826001
"X.780",0.0513852467101533
"X.781",0.155477369640253
"X.782",0.00696121142500289
"X.783",0.0331204788687439
"X.784",0.236971137725174
"X.785",0.0115703793512344
"X.786",0.0242860401502047
"X.787",0.103917225762968
"X.788",0.185743036913858
"X.789",0.0233293893024127
"X.790",0.22336002990795
"X.791",0.169567978998021
"X.792",0.243539132317065
"X.793",0.212319027872857
"X.794",0.0338933029033582
"X.795",0.0144400192653023
"X.796",0.0186078305301827
"X.797",0.0792389316722007
"X.798",0.0400215845143427
"X.799",0.142540177537116
"X.800",0.121278492822239
"X.801",0.0556991498974915
"X.802",0.0183512769443454
"X.803",0.0305183286228069
"X.804",0.0123229242235847
"X.805",0.0797803358466182
"X.806",0.177995268457964
"X.807",0.0326022170581572
"X.808",0.234389001655294
"X.809",0.0161699233787258
"X.810",0.280795035164615
"X.811",0.0371358632860236
"X.812",0.0979548709891555
"X.813",0.0609816967196561
"X.814",0.0273571983335199
"X.815",0.0762629352392159
"X.816",0.062037604479371
"X.817",0.194032498986437
"X.818",0.17158458499127
"X.819",0.166375657158108
"X.820",0.0158905855704094
"X.821",0.247851350504661
"X.822",0.163222709193181
"X.823",0.0769710704075301
"X.824",0.104430078681889
"X.825",0.134326068494424
"X.826",0.0451267421787401
"X.827",0.128778743029264
"X.828",0.0375608014866081
"X.829",0.0207162317132757
"X.830",0.0861810735486389
"X.831",0.218618250084281
"X.832",0.119148029937833
"X.833",0.0357620722350047
"X.834",0.0610932781731241
"X.835",0.0312286501729686
"X.836",0.0260401980480897
"X.837",0.127630466715852
"X.838",0.0544161462237935
"X.839",0.144258978285275
"X.840",0.0257627416346016
"X.841",0.0603735979670033
"X.842",0.102895508883522
"X.843",0.237644914922498
"X.844",0.0243322430810652
"X.845",0.0171368741313849
"X.846",0.281209005659156
"X.847",0.119573416190126
"X.848",0.00569267878585692
"X.849",0.226111975335631
"X.850",0.0242799420432849
"X.851",0.0968450470334485
"X.852",0.153035699850693
"X.853",0.216093345426369
"X.854",0.0698602310973233
"X.855",0.0872593265062092
"X.856",0.207217469280971
"X.857",0.027597528170808
"X.858",0.113806947272609
"X.859",0.0665666821668452
"X.860",0.0756760790110537
"X.861",0.126484172553788
"X.862",0.230110101684121
"X.863",0.115708954263708
"X.864",0.0255669376070405
"X.865",0.0449540353519237
"X.866",0.0145040536038236
"X.867",0.17595567043859
"X.868",0.038913396737331
"X.869",0.0601557305570707
"X.870",0.129942863481737
"X.871",0.0212428402869085
"X.872",0.0111539518925393
"X.873",0.0294495921047213
"X.874",0.0500412979089839
"X.875",0.0798607473657849
"X.876",0.204497654554642
"X.877",0.135040998205541
"X.878",0.102472524379501
"X.879",0.0495135510174592
"X.880",0.0579815695479572
"X.881",0.0345897988193635
"X.882",0.0301294335380483
"X.883",0.0863604275257412
"X.884",0.223709424936057
"X.885",0.135773705207387
"X.886",0.234768824321209
"X.887",0.27074106384387
"X.888",0.0956840166074078
"X.889",0.0696988769143079
"X.890",0.148453603326325
"X.891",0.345174070091501
"X.892",0.125358583955524
"X.893",0.177177995177324
"X.894",0.15207962871239
"X.895",0.213888907403036
"X.896",0.0123811565699715
"X.897",0.0247228976822653
"X.898",0.2114760806727
"X.899",0.0853101741364195
"X.900",0.206688648241884
"X.901",0.121980288249544
"X.902",0.0466445755370578
"X.903",0.147180992543031
"X.904",0.250637129856457
"X.905",0.0244639055255908
"X.906",0.111385769812251
"X.907",0.0171598334648651
"X.908",0.383921406937439
"X.909",0.213827654724649
"X.910",0.286978802138797
"X.911",0.200307933813188
"X.912",0.141697914462337
"X.913",0.187759898707513
"X.914",0.0525820199419177
"X.915",0.178859969252806
"X.916",0.382790974674392
"X.917",0.130581989454524
"X.918",0.204979712439345
"X.919",0.23352851950293
"X.920",0.256237446053773
"X.921",0.0328044730845887
"X.922",0.194561571238477
"X.923",0.0231381339611996
"X.924",0.204490737763402
"X.925",0.0494138622367852
"X.926",0.0387743054034674
"X.927",0.116451033400922
"X.928",0.0305682229340479
"X.929",0.154633690895116
"X.930",0.21696705991836
"X.931",0.0971049908664302
"X.932",0.102878871051209
"X.933",0.118598146753475
"X.934",0.0701664583755886
"X.935",0.0764248688633762
"X.936",0.046543185623661
"X.937",0.110897508449406
"X.938",0.0655167108782462
"X.939",0.0587704963903367
"X.940",0.0634703635749014
"X.941",0.03962654290427
"X.942",0.117059585549443
"X.943",0.0734116302524684
"X.944",0.028898622434975
"X.945",0.0528810091094421
"X.946",0.0729073694349668
"X.947",0.220888387318167
"X.948",0.0991574147446271
"X.949",0.052006302735282
"X.950",0.0262161602254105
"X.951",0.164364398577828
"X.952",0.0165934947644541
"X.953",0.0292622514162268
"X.954",0.133154171553464
"X.955",0.170071357808456
"X.956",0.0199267429498032
"X.957",0.0515312531870426
"X.958",0.0249206709360235
"X.959",0.0478762831166116
"X.960",0.135718264474627
"X.961",0.242303386017333
"X.962",0.0954427376849516
"X.963",0.0374474426363843
"X.964",0.154446335463326
"X.965",0.00561453867852355
"X.966",0.0390892621041917
"X.967",0.189634321147986
"X.968",0.158118746357161
"X.969",0.0867406292152744
"X.970",0.0231236321151771
"X.971",0.205749332624227
"X.972",0.0137335899348626
"X.973",0.0844219207205978
"X.974",0.0407264001712883
"X.975",0.081466098325728
"X.976",0.215871265584629
"X.977",0.0648842729426824
"X.978",0.150255505148329
"X.979",0.102604169111061
"X.980",0.106672974599126
"X.981",0.106250677059022
"X.982",0.167216590243884
"X.983",0.0536603584685071
"X.984",0.0693672178470279
"X.985",0.0831140219927269
"X.986",0.069132484168436
"X.987",0.107732743964069
"X.988",0.0269426784163231
"X.989",0.079639474469509
"X.990",0.0891301462752083
"X.991",0.139522837381191
"X.992",0.0805664019077093
"X.993",0.0442924376868896
"X.994",0.149759581551133
"X.995",0.110602743497521
"X.996",0.0983362054402992
"X.997",0.0537799624646698
"X.998",0.0412561673119824
"X.999",0.172144201028726
